dataset;lang;path;actor_id;gender;emotion;statement_id;augmentation
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab03b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab04b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab05b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab06b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab07b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab08b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab09b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab10b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab11b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab12b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_31_rab13b.wav;31;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab00a.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab01b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab01c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab02b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab02c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab03c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab04b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab04c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab05b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab05c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab06b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab06c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab07b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab07c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab08b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab08c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab09b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab09c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab10b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab10c.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab11b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab13b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab14b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab15b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab16b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab17b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab18b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab19b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_36_rab20b.wav;36;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab00a.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab01b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab01c.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab02b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab02c.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab03b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab04b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab05b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab06b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab07b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab08b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab09b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab10b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab11b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab13b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab14b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab15b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab16b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab17b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab18b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab19b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_37_rab20b.wav;37;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab00a.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab01b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab01c.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab02b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab02c.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab04b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab05b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab06b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab07b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab08b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab09b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab10b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab11b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab12b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab13b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab14b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab15b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab16b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab17b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab18b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab19b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_38_rab20b.wav;38;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab00a.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab01b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab01c.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab02b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab02c.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab03b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab04b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab05b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab06b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab07b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab08b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab09b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab10b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab11b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab12b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab13b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab14b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab15b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab16b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab17b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab18b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab19b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_40_rab20b.wav;40;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab00a.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab01b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab01c.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab02b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab02c.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab03b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab04b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab05b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab06b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab07b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab08b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab09b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab10b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab11b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab13b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab14b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab15b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab16b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab17b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab18b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab19b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_43_rab20b.wav;43;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab00a.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab01b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab01c.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab02b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab02c.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab03c.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab04b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab04c.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab05b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab06b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab07b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab08b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab09b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab10b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab11b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab12b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab13b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab14b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab15b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab16b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab17b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab18b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab19b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_44_rab20b.wav;44;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab00a.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab01b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab01c.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab02b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab02c.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab03c.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab04b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab04c.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab05b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab06b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab07b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab08b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab09b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab10b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab11b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab12b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab13b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab14b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab15b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab16b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab17b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab18b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab19b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_45_rab20b.wav;45;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab00a.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab01b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab01c.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab02b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab02c.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab03b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab03c.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab04b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab05b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab06b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab07b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab08b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab09b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab10b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab11b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab12b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab13b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab14b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab15b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab16b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab17b.wav;46;f;anger;02
demos;ita;../StarGANv2-EmotionalVC/dataset/ita/_DEMOS/anger_demos_02_F_NP_f_46_rab18b.wav;46;f;anger;02
